2,18,1
4,12,1
4,19,1
4,23,1
8,10,1
10,12,1
10,23,1
11,6,1
11,13,1
11,14,1
13,4,1
14,9,1
15,12,1
15,13,1
15,19,1
15,23,1
22,27,1
23,14,1
23,20,1
24,3,1
24,7,1
24,13,1
24,14,1
24,15,1
24,20,1
24,28,1
25,1,1
25,5,1
25,7,1
25,13,1
25,17,1
26,1,1
26,4,1
26,7,1
26,12,1
26,13,1
26,15,1
26,16,1
26,17,1
26,19,1
26,23,1
27,14,1
28,4,1
28,7,1
28,13,1
28,14,1
28,15,1
29,4,1
29,5,1
29,7,1
29,14,1
29,15,1
30,15,1
31,3,1
31,20,1
31,21,1
32,2,1
32,15,1
33,12,1
33,15,1
33,19,1
33,23,1
34,3,1
35,1,1
35,7,1
35,13,1
29,8,1
10,3,1
32,7,1
3,10,1
29,20,1
34,5,1
25,23,1
34,22,1
29,1,1
25,14,1
25,15,1
25,12,1
25,19,1
30,13,1
27,10,1
