1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,1
1,11,1
4,541,1
4,582,1
4,1010,1
4,1357,1
4,1545,1
4,2045,1
4,2046,1
4,2047,1
4,2048,1
4,2049,1
8,672,1
8,1064,1
8,1160,1
8,1563,1
8,1573,1
8,2005,1
8,2035,1
8,2036,1
8,2037,1
8,2038,1
10,93,1
10,96,1
10,97,1
10,351,1
10,531,1
10,704,1
10,752,1
10,823,1
10,824,1
10,838,1
11,238,1
11,431,1
11,1165,1
11,1575,1
11,2039,1
11,2040,1
11,2041,1
11,2042,1
11,2043,1
11,2044,1
12,5,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,1
15,1374,1
15,2050,1
15,2051,1
15,2052,1
15,2053,1
16,178,1
16,2356,1
16,2357,1
20,348,1
20,590,1
20,1460,1
20,1558,1
20,1572,1
20,2061,1
20,2062,1
20,2063,1
20,2064,1
20,2065,1
21,91,1
21,357,1
21,532,1
21,704,1
21,1437,1
21,1910,1
21,1911,1
21,1912,1
21,1913,1
21,1914,1
22,23,1
22,24,1
22,25,1
22,26,1
22,27,1
22,28,1
22,29,1
22,30,1
22,31,1
22,32,1
26,91,1
26,96,1
26,535,1
26,753,1
26,825,1
26,1238,1
26,1644,1
26,2092,1
26,2093,1
26,2094,1
29,91,1
29,532,1
29,565,1
29,708,1
29,838,1
29,1043,1
29,1074,1
29,1310,1
29,1366,1
29,1657,1
32,271,1
32,1766,1
32,1976,1
32,2054,1
32,2055,1
32,2056,1
32,2057,1
32,2058,1
32,2059,1
32,2060,1
33,34,1
33,35,1
33,36,1
33,37,1
33,38,1
33,39,1
33,40,1
33,41,1
33,42,1
33,43,1
40,511,1
40,1170,1
40,1447,1
40,2095,1
40,2096,1
40,2097,1
40,2098,1
40,2099,1
40,2100,1
40,2101,1
41,1448,1
41,2066,1
41,2067,1
41,2068,1
41,2069,1
41,2070,1
41,2071,1
41,2072,1
41,2073,1
41,2074,1
44,45,1
44,46,1
44,47,1
44,48,1
44,49,1
44,50,1
44,51,1
44,52,1
44,53,1
44,54,1
47,1030,1
47,1626,1
47,1721,1
47,2016,1
47,2075,1
47,2076,1
47,2077,1
47,2078,1
47,2079,1
48,1059,1
48,1323,1
48,1903,1
48,2080,1
48,2081,1
48,2082,1
48,2083,1
48,2084,1
48,2085,1
50,79,1
50,177,1
50,351,1
50,564,1
50,568,1
50,751,1
50,824,1
50,825,1
50,1237,1
50,1310,1
53,79,1
53,91,1
53,351,1
53,353,1
53,532,1
53,704,1
53,751,1
53,825,1
53,826,1
53,1822,1
55,37,1
55,56,1
55,57,1
55,58,1
55,59,1
55,60,1
55,61,1
55,62,1
55,63,1
55,64,1
56,250,1
56,1285,1
56,1465,1
56,1698,1
56,2086,1
56,2087,1
56,2088,1
56,2089,1
56,2090,1
56,2091,1
61,181,1
61,697,1
61,1096,1
61,1573,1
61,2160,1
61,2161,1
61,2162,1
61,2163,1
61,2164,1
61,2165,1
64,626,1
64,939,1
64,1402,1
64,2129,1
64,5457,1
64,5458,1
64,5459,1
64,5460,1
64,5461,1
64,5462,1
65,66,1
67,68,1
67,69,1
67,70,1
67,71,1
67,72,1
67,73,1
67,74,1
67,75,1
67,76,1
67,77,1
68,220,1
68,924,1
68,1156,1
68,2358,1
68,2359,1
70,1717,1
72,647,1
72,1937,1
72,2102,1
72,2103,1
72,2104,1
72,2105,1
72,2106,1
72,2107,1
72,2108,1
72,2109,1
73,74,1
73,406,1
73,591,1
73,657,1
73,658,1
73,965,1
73,1410,1
73,1867,1
73,1868,1
73,1869,1
74,352,1
74,388,1
74,532,1
74,564,1
74,566,1
74,650,1
74,706,1
74,823,1
74,826,1
74,1075,1
77,296,1
77,2110,1
77,2111,1
77,2112,1
77,2113,1
77,2114,1
77,2115,1
77,2116,1
77,2117,1
77,2118,1
78,52,1
78,79,1
78,80,1
78,81,1
78,82,1
78,83,1
78,84,1
78,85,1
78,86,1
78,87,1
79,160,1
79,285,1
79,1170,1
79,2077,1
79,2095,1
79,2589,1
79,2674,1
79,5184,1
79,5311,1
79,5312,1
81,301,1
81,612,1
81,738,1
81,1412,1
81,2119,1
81,2120,1
81,2121,1
81,2122,1
81,2123,1
81,2124,1
85,89,1
85,227,1
85,352,1
85,354,1
85,355,1
85,565,1
85,708,1
85,824,1
85,1042,1
85,1043,1
88,79,1
88,89,1
88,90,1
88,91,1
88,92,1
88,93,1
88,94,1
88,95,1
88,96,1
88,97,1
89,206,1
89,257,1
89,1800,1
89,2139,1
89,2140,1
89,2141,1
89,2142,1
89,2143,1
89,2144,1
90,1151,1
90,2417,1
90,3013,1
90,3672,1
90,4186,1
90,4187,1
90,4188,1
90,4189,1
90,4190,1
91,94,1
91,97,1
91,350,1
91,352,1
91,531,1
91,532,1
91,566,1
91,753,1
91,1390,1
91,3152,1
92,52,1
92,79,1
92,89,1
92,354,1
92,356,1
92,357,1
92,680,1
92,708,1
92,837,1
92,1075,1
94,90,1
94,151,1
94,535,1
94,564,1
94,566,1
94,709,1
94,823,1
94,825,1
94,1127,1
94,2145,1
95,1030,1
95,1365,1
95,1966,1
95,2132,1
95,2133,1
95,2134,1
95,2135,1
95,2136,1
95,2137,1
95,2138,1
96,422,1
96,1723,1
96,2125,1
96,2126,1
96,2127,1
96,2128,1
96,2129,1
96,2130,1
96,2131,1
97,352,1
97,353,1
97,355,1
97,531,1
97,533,1
97,535,1
97,564,1
97,565,1
97,709,1
97,827,1
98,72,1
98,99,1
98,100,1
98,101,1
98,102,1
98,103,1
98,104,1
98,105,1
98,106,1
98,107,1
108,109,1
108,110,1
108,111,1
108,112,1
108,113,1
108,114,1
108,115,1
108,116,1
108,117,1
108,118,1
110,94,1
110,177,1
110,352,1
110,353,1
110,534,1
110,823,1
110,1042,1
110,1074,1
110,1127,1
110,1390,1
112,83,1
112,158,1
112,250,1
112,623,1
112,775,1
112,776,1
112,777,1
112,778,1
112,779,1
112,780,1
113,434,1
113,645,1
113,646,1
113,647,1
113,648,1
113,649,1
113,650,1
113,651,1
113,652,1
113,653,1
114,196,1
114,274,1
114,765,1
114,1139,1
114,1655,1
114,1920,1
114,2146,1
114,2147,1
114,2148,1
114,2149,1
116,80,1
116,227,1
116,353,1
116,355,1
116,388,1
116,533,1
116,566,1
116,709,1
116,824,1
116,1127,1
118,151,1
118,177,1
118,352,1
118,353,1
118,357,1
118,531,1
118,533,1
118,680,1
118,824,1
118,826,1
119,120,1
119,121,1
119,122,1
119,123,1
119,124,1
119,125,1
119,126,1
119,127,1
119,128,1
119,129,1
120,1022,1
120,1275,1
120,1348,1
120,1802,1
120,2038,1
120,2169,1
120,2170,1
120,2171,1
120,2172,1
120,2173,1
123,637,1
123,669,1
123,767,1
123,967,1
123,1318,1
123,2150,1
123,2151,1
123,2152,1
123,2153,1
125,350,1
125,354,1
125,355,1
125,511,1
125,564,1
125,707,1
125,824,1
125,1559,1
125,2159,1
126,162,1
126,1013,1
126,6355,1
126,6713,1
130,131,1
130,132,1
130,133,1
130,134,1
130,135,1
130,136,1
130,137,1
130,138,1
130,139,1
130,140,1
131,493,1
131,820,1
131,869,1
131,1521,1
131,2085,1
131,2154,1
131,2155,1
131,2156,1
131,2157,1
131,2158,1
134,2408,1
134,2409,1
135,1370,1
136,73,1
136,406,1
136,523,1
136,657,1
136,658,1
136,961,1
136,962,1
136,963,1
136,964,1
136,965,1
141,41,1
141,142,1
141,143,1
141,144,1
141,145,1
141,146,1
141,147,1
141,148,1
141,149,1
141,150,1
148,97,1
148,151,1
148,351,1
148,388,1
148,534,1
148,704,1
148,751,1
148,754,1
148,837,1
148,1043,1
150,355,1
150,564,1
150,704,1
150,709,1
150,751,1
150,827,1
150,837,1
150,838,1
150,1366,1
150,1559,1
151,28,1
151,152,1
151,153,1
151,154,1
151,155,1
151,156,1
151,157,1
151,158,1
151,159,1
152,246,1
154,31,1
154,103,1
154,216,1
154,436,1
154,701,1
154,1480,1
154,1648,1
154,2166,1
154,2167,1
154,2168,1
158,1068,1
158,1418,1
158,1437,1
158,1693,1
158,1779,1
158,2174,1
158,2175,1
158,2176,1
158,2177,1
158,2178,1
160,161,1
160,162,1
160,163,1
160,164,1
160,165,1
160,166,1
160,167,1
160,168,1
160,169,1
160,170,1
164,78,1
164,84,1
164,85,1
164,758,1
164,1644,1
164,2035,1
164,2181,1
164,2182,1
164,2183,1
164,2184,1
168,641,1
170,2216,1
171,172,1
171,173,1
171,174,1
171,175,1
171,176,1
171,177,1
171,178,1
171,179,1
171,180,1
171,181,1
172,930,1
172,2185,1
172,2186,1
172,2187,1
172,2188,1
172,2189,1
172,2190,1
172,2191,1
172,2192,1
173,52,1
173,177,1
173,355,1
173,532,1
173,564,1
173,565,1
173,823,1
173,825,1
173,827,1
173,1075,1
174,89,1
174,91,1
174,350,1
174,532,1
174,707,1
174,1043,1
174,1310,1
174,1559,1
174,1822,1
174,2145,1
176,92,1
176,96,1
176,97,1
176,388,1
176,531,1
176,823,1
176,837,1
176,1043,1
176,1075,1
176,1127,1
177,243,1
177,329,1
177,388,1
177,573,1
177,2665,1
177,3338,1
177,3951,1
177,6844,1
177,7252,1
177,7253,1
178,242,1
178,695,1
178,823,1
178,1640,1
178,2193,1
178,2194,1
178,2195,1
178,2196,1
178,2197,1
178,2198,1
181,655,1
181,741,1
181,742,1
181,743,1
181,744,1
181,745,1
181,746,1
181,747,1
181,748,1
181,749,1
182,183,1
182,184,1
182,185,1
186,187,1
186,188,1
186,189,1
186,190,1
186,191,1
186,192,1
186,193,1
186,194,1
186,195,1
186,196,1
189,528,1
189,1973,1
189,2205,1
189,2206,1
189,2207,1
189,2208,1
189,2209,1
189,2210,1
189,2211,1
189,2212,1
190,633,1
190,1015,1
190,1331,1
190,2199,1
190,2200,1
190,2201,1
190,2202,1
190,2203,1
190,2204,1
195,781,1
195,782,1
195,783,1
195,784,1
195,785,1
195,786,1
195,787,1
195,788,1
195,789,1
195,790,1
197,198,1
197,199,1
197,200,1
197,201,1
197,202,1
202,172,1
202,176,1
202,346,1
202,693,1
202,1992,1
202,1993,1
202,1994,1
202,2213,1
202,2214,1
202,2215,1
203,72,1
203,204,1
203,205,1
203,206,1
203,207,1
206,227,1
206,350,1
206,353,1
206,357,1
206,532,1
206,533,1
206,535,1
206,564,1
206,565,1
206,566,1
207,52,1
207,177,1
207,227,1
207,350,1
207,354,1
207,531,1
207,533,1
207,707,1
207,826,1
207,827,1
208,31,1
208,103,1
208,209,1
208,210,1
208,211,1
208,212,1
208,213,1
208,214,1
208,215,1
208,216,1
209,1870,1
211,724,1
211,1190,1
211,1540,1
211,1554,1
211,2217,1
211,2218,1
211,2219,1
211,2220,1
211,2221,1
211,2222,1
212,1705,1
212,1768,1
212,2206,1
212,2246,1
212,2247,1
212,2248,1
212,2249,1
212,2250,1
212,2251,1
212,2252,1
213,389,1
213,812,1
213,1332,1
213,1524,1
213,1562,1
213,1895,1
213,2223,1
213,2224,1
213,2225,1
213,2226,1
215,227,1
215,566,1
215,1042,1
215,2227,1
215,2228,1
215,2229,1
215,2230,1
215,2231,1
215,2232,1
215,2233,1
216,96,1
216,351,1
216,353,1
216,357,1
216,532,1
216,680,1
216,754,1
216,826,1
216,837,1
216,838,1
217,113,1
217,196,1
217,218,1
217,219,1
217,220,1
217,221,1
217,222,1
217,223,1
217,224,1
217,225,1
219,2304,1
222,225,1
222,240,1
222,1544,1
222,1730,1
222,2161,1
222,2253,1
222,2254,1
222,2255,1
222,2256,1
222,2257,1
226,99,1
226,227,1
226,228,1
226,229,1
226,230,1
226,231,1
226,232,1
226,233,1
226,234,1
226,235,1
230,671,1
230,1091,1
230,1099,1
230,2123,1
230,2234,1
230,2235,1
230,2236,1
230,2237,1
230,2238,1
230,2239,1
232,328,1
232,655,1
232,1874,1
232,2061,1
232,2240,1
232,2241,1
232,2242,1
232,2243,1
232,2244,1
232,2245,1
234,162,1
234,2331,1
236,7,1
236,237,1
236,238,1
236,239,1
236,240,1
236,241,1
236,242,1
236,243,1
236,244,1
236,245,1
237,55,1
237,89,1
237,753,1
237,823,1
237,838,1
237,1043,1
237,1310,1
237,1558,1
237,3199,1
237,4357,1
242,823,1
243,683,1
243,1461,1
243,1463,1
243,1464,1
243,1587,1
243,1719,1
243,1882,1
243,2106,1
243,2316,1
243,2317,1
245,386,1
245,931,1
245,1380,1
245,1570,1
245,2266,1
245,2267,1
245,2268,1
245,2269,1
245,2270,1
245,2271,1
247,12,1
247,164,1
247,248,1
247,249,1
247,250,1
247,251,1
247,252,1
247,253,1
247,254,1
247,255,1
248,52,1
248,94,1
248,353,1
248,354,1
248,355,1
248,388,1
248,535,1
248,650,1
248,680,1
248,1127,1
249,207,1
250,52,1
250,94,1
250,96,1
250,354,1
250,533,1
250,534,1
250,650,1
250,754,1
250,823,1
250,825,1
251,2039,1
251,2305,1
251,2306,1
251,2307,1
251,2308,1
251,2309,1
251,2310,1
251,2311,1
251,2312,1
251,2313,1
253,800,1
253,1176,1
253,2258,1
253,2259,1
253,2260,1
253,2261,1
253,2262,1
253,2263,1
253,2264,1
253,2265,1
254,94,1
254,1090,1
254,1314,1
254,1771,1
254,2272,1
254,2273,1
254,2274,1
254,2275,1
254,2276,1
254,2277,1
255,523,1
255,643,1
255,1686,1
255,2278,1
255,2279,1
255,2280,1
255,2281,1
255,2282,1
255,2283,1
255,2284,1
256,257,1
256,258,1
256,259,1
256,260,1
256,261,1
256,262,1
256,263,1
256,264,1
256,265,1
260,176,1
260,269,1
260,1084,1
260,1578,1
260,1721,1
260,1764,1
260,2301,1
260,2302,1
260,2303,1
260,2304,1
261,84,1
261,391,1
261,1314,1
261,2294,1
261,2295,1
261,2296,1
261,2297,1
261,2298,1
261,2299,1
261,2300,1
264,1918,1
264,2285,1
264,2286,1
264,2287,1
264,2288,1
264,2289,1
264,2290,1
264,2291,1
264,2292,1
264,2293,1
266,267,1
266,268,1
266,269,1
266,270,1
266,271,1
266,272,1
266,273,1
266,274,1
266,275,1
266,276,1
272,308,1
272,588,1
272,701,1
272,830,1
272,2177,1
272,2318,1
272,2319,1
272,2320,1
272,2321,1
272,2322,1
273,1485,1
273,1771,1
273,2169,1
273,2314,1
273,2315,1
277,278,1
277,279,1
277,280,1
277,281,1
277,282,1
277,283,1
277,284,1
277,285,1
277,286,1
277,287,1
280,1024,1
280,1252,1
280,1490,1
280,1602,1
280,2325,1
280,2326,1
280,2327,1
280,2328,1
280,2329,1
280,2330,1
281,2384,1
282,285,1
282,396,1
282,488,1
282,883,1
282,890,1
282,934,1
282,1266,1
282,1613,1
282,2323,1
282,2324,1
283,2377,1
288,289,1
288,290,1
288,291,1
288,292,1
288,293,1
288,294,1
288,295,1
288,296,1
288,297,1
288,298,1
293,167,1
293,1372,1
293,2332,1
293,2333,1
293,2334,1
293,2335,1
293,2336,1
293,2337,1
293,2338,1
299,278,1
299,300,1
299,301,1
299,302,1
299,303,1
299,304,1
299,305,1
299,306,1
299,307,1
299,308,1
301,218,1
301,329,1
301,422,1
301,674,1
301,1160,1
301,1563,1
301,2174,1
301,2339,1
301,2340,1
301,2341,1
307,176,1
307,183,1
307,335,1
307,590,1
307,1170,1
307,1626,1
307,1868,1
307,2095,1
307,2882,1
307,3159,1
307,4072,1
307,4354,1
307,4942,1
307,5099,1
307,5465,1
307,5874,1
307,5875,1
309,310,1
309,311,1
309,312,1
309,313,1
309,314,1
309,315,1
309,316,1
309,317,1
309,318,1
309,319,1
310,164,1
310,744,1
310,1148,1
310,2098,1
310,2342,1
310,2343,1
310,2344,1
310,2345,1
310,2346,1
310,2347,1
313,38,1
313,763,1
313,796,1
313,1521,1
313,1992,1
313,2352,1
313,2353,1
313,2354,1
313,2355,1
315,6,1
